book_num,chap_num,term_str,n,tfidf
1,43,prosper,1,0.030742761898574472
1,43,prosperity,1,0.006352517996135444
1,43,prove,1,0.02261268059776146
1,43,purpose,3,0.016924313957910248
1,43,purposes,2,0.015837476284017164
1,43,pursue,1,0.016918048742955834
1,43,rails,1,0.047002924500200494
1,43,ranks,1,0.03411705051059759
1,43,rarely,1,0.030742761898574472
1,43,rather,1,0.012466928455943693
1,43,readiness,1,0.047002924500200494
1,43,ready,1,0.014482599296948452
1,43,receive,1,0.016918048742955834
1,43,receiving,1,0.03887284319938748
1,43,recent,1,0.014482599296948452
1,43,recognize,1,0.018877464186076116
1,43,region,1,0.03411705051059759
1,43,resolve,1,0.017856887908971573
1,43,resources,1,0.007918738142008582
1,43,respect,1,0.01074738288526311
1,43,respected,1,0.024178900743634598
1,43,respecting,1,0.02812546031412437
1,43,responsible,1,0.01604881944282159
1,43,rest,1,0.01604881944282159
1,43,restore,1,0.018877464186076116
1,43,rests,1,0.01604881944282159
1,43,rewards,1,0.018877464186076116
1,43,right,1,0.0040321747533529385
1,43,rightness,1,0.047002924500200494
1,43,rings,1,0.047002924500200494
1,43,rise,2,0.05197393841956917
1,43,rivers,1,0.02261268059776146
1,43,role,1,0.02812546031412437
1,43,rolling,1,0.047002924500200494
1,43,rooted,1,0.03887284319938748
1,43,rule,3,0.03224214865578933
1,43,russia,1,0.047002924500200494
1,43,sacrifice,1,0.013101095220181685
1,43,safe,1,0.015239586324521473
1,43,same,1,0.004649645104843169
1,43,satisfaction,1,0.016918048742955834
1,43,satisfy,1,0.030742761898574472
1,43,scene,1,0.030742761898574472
1,43,seal,1,0.03887284319938748
1,43,security,2,0.015014288104017684
1,43,see,1,0.006724905716567353
1,43,seeds,1,0.047002924500200494
1,43,seek,10,0.07109505023708464
1,43,seeking,2,0.027543038573566183
1,43,self,1,0.03887284319938748
1,43,self-righteousness,1,0.047002924500200494
1,43,sell,1,0.030742761898574472
1,43,sensed,1,0.03411705051059759
1,43,serve,2,0.024933856911887386
1,43,service,1,0.005991590196473222
1,43,shaken,2,0.05625092062824874
1,43,shall,2,0.0027097539741374197
1,43,share,1,0.01022599802819225
1,43,shared,1,0.024178900743634598
1,43,sharing,1,0.047002924500200494
1,43,sharp,1,0.047002924500200494
1,43,shelter,1,0.047002924500200494
1,43,shining,1,0.047002924500200494
1,43,shores,1,0.02261268059776146
1,43,shoulders,1,0.03887284319938748
1,43,show,1,0.01604881944282159
1,43,sight,1,0.02812546031412437
1,43,skies,1,0.047002924500200494
1,43,skills,2,0.09400584900040099
1,43,small,1,0.012466928455943693
1,43,so,6,0.0012913273834727404
1,43,society,1,0.009726806608158566
1,43,soil,1,0.016918048742955834
1,43,solemn,2,0.017575934884285653
1,43,some,2,0.012705035992270889
1,43,sometimes,1,0.018877464186076116
1,43,song,1,0.03887284319938748
1,43,south,1,0.017856887908971573
1,43,sovereignty,2,0.03571377581794315
1,43,spark,1,0.03887284319938748
1,43,speak,3,0.03067799408457675
1,43,speaker,1,0.025986969209784584
1,43,spirit,1,0.0040321747533529385
1,43,splendid,1,0.02812546031412437
1,43,stands,1,0.02812546031412437
1,43,steadily,1,0.024178900743634598
1,43,still,1,0.0040321747533529385
1,43,stir,1,0.03411705051059759
1,43,story,1,0.02812546031412437
1,43,stranger,1,0.03887284319938748
1,43,strength,3,0.021328515071125393
1,43,strive,2,0.03775492837215223
1,43,strives,3,0.14100877350060145
1,43,strong,2,0.015837476284017164
1,43,struck,1,0.047002924500200494
1,43,struggle,1,0.01604881944282159
1,43,substance,1,0.030742761898574472
1,43,success,1,0.007507144052008842
1,43,such,6,0.018977672719312163
1,43,suffering,1,0.017856887908971573
1,43,sure,1,0.015239586324521473
1,43,surely,1,0.015239586324521473
1,43,survive,1,0.03411705051059759
1,43,sustained,1,0.017856887908971573
1,43,swift,1,0.024178900743634598
1,43,symbol,1,0.03411705051059759
1,43,taken,1,0.01022599802819225
1,43,tempest,1,0.03411705051059759
1,43,tense,1,0.047002924500200494
1,43,testifying,1,0.047002924500200494
1,43,than,2,0.002235829654470488
1,43,that,17,0.0
1,43,the,114,0.0
1,43,their,16,0.006951448320189973
1,43,them,4,0.004471659308940976
1,43,themselves,1,0.004649645104843169
1,43,there,6,0.009580351844073333
1,43,these,2,0.0013157722826596338
1,43,they,7,0.006199517080261362
1,43,things,1,0.007918738142008582
1,43,think,1,0.014482599296948452
1,43,third,1,0.025986969209784584
1,43,this,15,0.0
1,43,those,3,0.0033537444817057322
1,43,though,1,0.01074738288526311
1,43,threat,1,0.021231176520994696
1,43,through,2,0.006891182258643513
1,43,thrust,1,0.047002924500200494
1,43,thus,3,0.03740078536783108
1,43,ties,1,0.018877464186076116
1,43,time,5,0.00558957413617622
1,43,times,1,0.007507144052008842
1,43,to,44,0.0
1,43,today,2,0.0204519960563845
1,43,toil,2,0.04246235304198939
1,43,too,3,0.019057553988406334
1,43,tormented,1,0.047002924500200494
1,43,touch,1,0.03411705051059759
1,43,tragically,1,0.047002924500200494
1,43,trembling,1,0.047002924500200494
1,43,trial,1,0.021231176520994696
1,43,truce,1,0.03887284319938748
1,43,true,2,0.014219010047416929
1,43,truth,2,0.02620219044036337
1,43,turbulence,1,0.03887284319938748
1,43,turmoil,1,0.030742761898574472
1,43,turn,1,0.013101095220181685
1,43,unconquerable,1,0.03411705051059759
1,43,unite,1,0.018877464186076116
1,43,united,1,0.0026173015844501006
1,43,unity,2,0.028965198593896905
1,43,unstable,1,0.047002924500200494
1,43,until,1,0.013771519286783091
1,43,upon,6,0.014122274009511463
1,43,us,2,0.0013157722826596338
1,43,use,2,0.019453613216317132
1,43,values,1,0.017856887908971573
1,43,vast,1,0.015239586324521473
1,43,vice,1,0.017856887908971573
1,43,voice,1,0.011293026754031703
1,43,want,3,0.039303285660545056
1,43,wants,2,0.05197393841956917
1,43,war,1,0.0028869508847362744
1,43,warmth,1,0.047002924500200494
1,43,warned,1,0.03887284319938748
1,43,we,51,0.010976282759518292
1,43,weak,1,0.016918048742955834
1,43,wealth,1,0.011865297712498354
1,43,weapons,1,0.024178900743634598
1,43,weight,2,0.03571377581794315
1,43,welcome,2,0.04246235304198939
1,43,what,1,0.0040321747533529385
1,43,when,4,0.005419507948274839
1,43,where,2,0.017575934884285653
1,43,wherever,2,0.03571377581794315
1,43,whether,1,0.01022599802819225
1,43,which,7,0.0015065486140515302
1,43,who,4,0.004471659308940976
1,43,whole,3,0.019057553988406334
1,43,why,1,0.02261268059776146
1,43,wide,1,0.025986969209784584
1,43,will,8,0.0034757241600949867
1,43,willingness,1,0.030742761898574472
1,43,winds,1,0.03411705051059759
1,43,wisdom,1,0.007507144052008842
1,43,wisely,1,0.01604881944282159
1,43,wish,1,0.013101095220181685
1,43,with,7,0.0015065486140515302
1,43,without,5,0.014434754423681369
1,43,witness,1,0.02261268059776146
1,43,witnessed,1,0.02261268059776146
1,43,work,2,0.00867369431026137
1,43,world,16,0.017886637235763905
1,43,would,3,0.004064630961206129
1,43,yearning,1,0.047002924500200494
1,43,years,1,0.003162945453218694
1,43,yet,3,0.017974770589419663
1,43,yield,1,0.02261268059776146
1,43,you,2,0.010602873115116963
1,43,your,1,0.007507144052008842
1,44,'s,1,0.005766947612353621
1,44,",",86,0.0
1,44,--,25,0.06592176216483206
1,44,"1,000",1,0.06722511294796116
1,44,100,1,0.06722511294796116
1,44,1961,1,0.06722511294796116
1,44,20,1,0.019696475259003723
1,44,a,29,0.008926675924122605
1,44,abolish,1,0.05559720597121698
1,44,absolute,2,0.0646827840354572
1,44,accidental,1,0.06722511294796116
1,44,across,1,0.02419674413236706
1,44,administration,1,0.009618179106253306
1,44,adversary,1,0.05559720597121698
1,44,again,1,0.01132563711008204
1,44,against,2,0.010684456247379006
1,44,age,1,0.02419674413236706
1,44,aggression,1,0.026999163894039096
1,44,ago,1,0.013911595497715156
1,44,alarmed,1,0.05559720597121698
1,44,alike,1,0.025539502474459342
1,44,all,9,0.0
1,44,alliance,2,0.08045189810784412
1,44,allies,1,0.028598042077177876
1,44,almighty,1,0.013911595497715156
1,44,alter,1,0.04879531642794771
1,44,always,4,0.04067298222865772
1,44,america,2,0.02265127422016408
1,44,americans,4,0.07495045172476034
1,44,americas,1,0.05559720597121698
1,44,an,2,0.0006156328223532832
1,44,ancient,1,0.01697013510043369
1,44,and,41,0.0
1,44,anew,2,0.06916290212714082
1,44,answered,1,0.04879531642794771
1,44,any,8,0.015502313433437328
1,44,anywhere,1,0.05559720597121698
1,44,are,9,0.0
1,44,area,1,0.043969298994472786
1,44,arms,4,0.06148502766917965
1,44,around,2,0.04359230506781723
1,44,arts,1,0.0323413920177286
1,44,as,6,0.0018468984670598496
1,44,ask,5,0.06955797748857578
1,44,asking,1,0.05559720597121698
1,44,assembly,1,0.03458145106357041
1,44,assist,1,0.04022594905392206
1,44,assure,2,0.06073103981586854
1,44,asunder,1,0.05559720597121698
1,44,at,3,0.0028227905366360745
1,44,atom,1,0.05559720597121698
1,44,away,1,0.018737612931190084
1,44,back,2,0.045907088173652445
1,44,balance,2,0.04839348826473412
1,44,battle,1,0.028598042077177876
1,44,be,7,0.0
1,44,beachhead,1,0.06722511294796116
1,44,bear,3,0.062140455122953235
1,44,because,3,0.022746861508593945
1,44,become,1,0.009085578064240228
1,44,becoming,1,0.037167409451203524
1,44,been,4,0.0024855469284400192
1,44,before,2,0.0059952966852941094
1,44,begin,3,0.11150222835361058
1,44,beginning,1,0.01697013510043369
1,44,belaboring,1,0.06722511294796116
1,44,belief,1,0.022953544086826223
1,44,beliefs,1,0.043969298994472786
1,44,believe,1,0.009618179106253306
1,44,best,2,0.009855993230385487
1,44,beyond,2,0.023871446775841656
1,44,bitter,1,0.037167409451203524
1,44,blessing,1,0.026999163894039096
1,44,bonds,1,0.02419674413236706
1,44,border,1,0.05559720597121698
1,44,born,1,0.025539502474459342
1,44,both,10,0.1016824555716443
1,44,break,1,0.03458145106357041
1,44,bring,2,0.023871446775841656
1,44,burden,2,0.04359230506781723
1,44,burdens,1,0.02419674413236706
1,44,but,13,0.00400161334529634
1,44,by,7,0.0
1,44,call,4,0.05290714063953186
1,44,can,13,0.008078027517430062
1,44,casting,1,0.06722511294796116
1,44,celebration,1,0.04879531642794771
1,44,century,2,0.030742513834589823
1,44,certain,1,0.01462555531939124
1,44,chains,1,0.043969298994472786
1,44,challenge,1,0.026999163894039096
1,44,change,1,0.01462555531939124
1,44,chief,1,0.01132563711008204
1,44,citizens,5,0.02463998307596372
1,44,civility,1,0.04879531642794771
1,44,clergy,1,0.04879531642794771
1,44,colonial,1,0.05559720597121698
1,44,come,1,0.008068568282259537
1,44,comfort,1,0.028598042077177876
1,44,command,1,0.02419674413236706
1,44,commerce,1,0.011935723387920828
1,44,committed,2,0.04359230506781723
1,44,common,1,0.008068568282259537
1,44,communists,1,0.06722511294796116
1,44,conquer,1,0.04879531642794771
1,44,conscience,1,0.017830606977686906
1,44,control,3,0.0396803554796489
1,44,convert,1,0.05559720597121698
1,44,cooperation,1,0.019696475259003723
1,44,cooperative,1,0.05559720597121698
1,44,corners,1,0.05559720597121698
1,44,cost,1,0.022953544086826223
1,44,country,4,0.006395512732555117
1,44,course,2,0.0214739236836532
1,44,creating,1,0.04022594905392206
1,44,cultural,1,0.04879531642794771
1,44,danger,1,0.017830606977686906
1,44,dare,3,0.10374435319071124
1,44,dark,1,0.028598042077177876
1,44,days,2,0.045907088173652445
1,44,deadly,1,0.05559720597121698
1,44,deeds,2,0.09759063285589542
1,44,defending,1,0.04022594905392206
1,44,depths,1,0.05559720597121698
1,44,deserts,1,0.05559720597121698
1,44,destroy,1,0.022953544086826223
1,44,destruction,1,0.022953544086826223
1,44,devotion,1,0.017830606977686906
1,44,different,1,0.016151654543556968
1,44,disciplined,1,0.04879531642794771
1,44,disease,2,0.06916290212714082
1,44,divide,1,0.03036551990793427
1,44,divided,1,0.026999163894039096
1,44,do,8,0.021094963892746257
1,44,doing,1,0.025539502474459342
1,44,doubt,2,0.03747522586238017
1,44,each,1,0.004523747566812782
1,44,earth,2,0.02645357031976593
1,44,east,1,0.037167409451203524
1,44,effort,1,0.013226785159882966
1,44,efforts,1,0.013226785159882966
1,44,eisenhower,1,0.05559720597121698
1,44,embattled,1,0.06722511294796116
1,44,employed,1,0.02419674413236706
1,44,encourage,1,0.018737612931190084
1,44,end,1,0.01016824555716443
1,44,endeavor,2,0.03747522586238017
1,44,ended,1,0.04022594905392206
1,44,enemies,2,0.051079004948918684
1,44,energy,1,0.021796152533908614
1,44,engulf,1,0.05559720597121698
1,44,enlarge,1,0.04022594905392206
1,44,eradicate,1,0.06722511294796116
1,44,even,1,0.008068568282259537
1,44,every,2,0.004567377041941938
1,44,exchange,1,0.04879531642794771
1,44,expect,1,0.019696475259003723
1,44,explore,2,0.11119441194243396
1,44,failure,1,0.02419674413236706
1,44,faith,1,0.0071097059544458965
1,44,faithful,1,0.013911595497715156
1,44,far,2,0.014219411908891793
1,44,fear,2,0.02645357031976593
1,44,fellow,4,0.07132242791074762
1,44,few,2,0.03566121395537381
1,44,final,3,0.10374435319071124
1,44,finally,2,0.05399832778807819
1,44,find,2,0.01516457433906263
1,44,finished,2,0.09759063285589542
1,44,fire,1,0.03036551990793427
1,44,first,4,0.02481080000377089
1,44,foe,2,0.08793859798894557
1,44,foolishly,1,0.06722511294796116
1,44,for,16,0.0
1,44,forebears,2,0.11119441194243396
1,44,forge,1,0.04879531642794771
1,44,forget,1,0.03036551990793427
1,44,form,1,0.011935723387920828
1,44,forms,2,0.045907088173652445
1,44,formulate,1,0.06722511294796116
1,44,forth,2,0.04359230506781723
1,44,forum,1,0.05559720597121698
1,44,fought,1,0.04022594905392206
1,44,founded,1,0.026999163894039096
1,44,free,5,0.014988241713235274
1,44,freedom,4,0.03227427312903815
1,44,friday,1,0.03458145106357041
1,44,friend,2,0.05719608415435575
1,44,friends,1,0.018737612931190084
1,44,from,7,0.002154714878236491
1,44,fruitful,1,0.03458145106357041
1,44,generation,3,0.06538845760172585
1,44,generations,1,0.016151654543556968
1,44,generosity,1,0.04022594905392206
1,44,give,1,0.005766947612353621
1,44,global,1,0.043969298994472786
1,44,globe,3,0.09109655972380282
1,44,glow,1,0.06722511294796116
1,44,go,3,0.03770651146686863
1,44,god,2,0.01516457433906263
1,44,god's,1,0.06722511294796116
1,44,good,3,0.007910611459779846
1,44,governments,1,0.011935723387920828
1,44,grand,1,0.037167409451203524
1,44,granted,1,0.02419674413236706
1,44,graves,1,0.06722511294796116
1,44,great,1,0.0009409301788786915
1,44,groups,1,0.043969298994472786
1,44,hand,2,0.030742513834589823
1,44,hands,2,0.02925111063878248
1,44,hard,1,0.026999163894039096
1,44,hardship,1,0.05559720597121698
1,44,has,3,0.0
1,44,have,4,0.0
1,44,heavy,1,0.03458145106357041
1,44,heed,1,0.043969298994472786
1,44,heirs,1,0.04879531642794771
1,44,help,4,0.07132242791074762
1,44,hemisphere,1,0.03036551990793427
1,44,here,1,0.0071097059544458965
1,44,heritage,1,0.037167409451203524
1,44,high,1,0.006650073812740811
1,44,his,3,0.008992945027941164
1,44,historic,1,0.0323413920177286
1,44,history,2,0.017138734748051308
1,44,holds,1,0.037167409451203524
1,44,home,1,0.009618179106253306
1,44,hope,4,0.0149733997622029
1,44,host,1,0.05559720597121698
1,44,hostile,1,0.0323413920177286
1,44,hour,1,0.03036551990793427
1,44,house,1,0.0323413920177286
1,44,human,3,0.02420570484677861
1,44,humanity,1,0.017830606977686906
1,44,huts,1,0.06722511294796116
1,44,i,4,0.0012312656447065664
1,44,if,2,0.0031977563662775586
1,44,ill,1,0.04879531642794771
1,44,in,26,0.0
1,44,inside,1,0.05559720597121698
1,44,inspection,1,0.05559720597121698
1,44,instead,2,0.04142697008196883
1,44,instruments,2,0.08045189810784412
1,44,intends,1,0.04879531642794771
1,44,into,1,0.004129011149099555
1,44,invective,1,0.06722511294796116
1,44,invoke,1,0.028598042077177876
1,44,iron,1,0.043969298994472786
1,44,is,7,0.002154714878236491
1,44,isaiah,1,0.06722511294796116
1,44,issue,1,0.028598042077177876
1,44,it,8,0.0
1,44,its,6,0.003728320392660029
1,44,itself,1,0.008068568282259537
1,44,january,1,0.017830606977686906
1,44,johnson,1,0.05559720597121698
1,44,join,3,0.06886063226047867
1,44,judge,1,0.03036551990793427
1,44,jungle,1,0.05559720597121698
1,44,just,1,0.0029976483426470547
1,44,justice,1,0.003743349940550725
1,44,know,3,0.027256734192720684
1,44,knowing,1,0.028598042077177876
1,44,land,1,0.008068568282259537
1,44,last,1,0.013226785159882966
1,44,law,1,0.007582287169531315
1,44,lead,1,0.016151654543556968
1,44,let,16,0.12131659471250104
1,44,liberty,1,0.005342228123689503
1,44,life,3,0.010099068041685522
1,44,lifetime,1,0.037167409451203524
1,44,light,2,0.04142697008196883
1,44,little,2,0.030742513834589823
1,44,long,2,0.009047495133625565
1,44,love,1,0.011935723387920828
1,44,loyalty,2,0.08793859798894557
1,44,make,1,0.004523747566812782
1,44,man,4,0.03227427312903815
1,44,mankind,2,0.027823190995430312
1,44,many,1,0.005342228123689503
1,44,mass,1,0.03036551990793427
1,44,master,1,0.03458145106357041
1,44,maximum,1,0.05559720597121698
1,44,may,3,0.0038000362169708347
1,44,meet,2,0.0214739236836532
1,44,men,1,0.003743349940550725
1,44,merely,2,0.04142697008196883
1,44,mine,1,0.028598042077177876
1,44,misery,1,0.04022594905392206
1,44,modern,1,0.02419674413236706
1,44,more,4,0.006395512732555117
1,44,mortal,1,0.04879531642794771
1,44,mr,2,0.05399832778807819
1,44,much,1,0.0071097059544458965
1,44,must,1,0.002283688520970969
1,44,my,3,0.0018641601963300144
1,44,nation,2,0.0031977563662775586
1,44,national,1,0.004129011149099555
1,44,nations,5,0.011418442604854844
1,44,nearly,1,0.02419674413236706
1,44,need,1,0.0071097059544458965
1,44,negotiate,2,0.09759063285589542
1,44,neighbors,1,0.021796152533908614
1,44,neither,1,0.018737612931190084
1,44,never,3,0.012387033447298664
1,44,new,7,0.020983538398529386
1,44,nixon,1,0.06722511294796116
1,44,nor,3,0.01995022143822243
1,44,north,1,0.025539502474459342
1,44,not,23,0.0070797774570627555
1,44,now,2,0.003875578358359332
1,44,oath,1,0.01016824555716443
1,44,observe,1,0.028598042077177876
1,44,ocean,1,0.026999163894039096
1,44,odds,1,0.06722511294796116
1,44,of,65,0.0
1,44,off,1,0.028598042077177876
1,44,offer,2,0.04142697008196883
1,44,old,1,0.01016824555716443
1,44,on,3,0.0018641601963300144
1,44,one,1,0.003366356013895174
1,44,only,3,0.006851065562912907
1,44,oppose,2,0.08045189810784412
1,44,oppressed,1,0.043969298994472786
1,44,or,7,0.004349707124770034
1,44,order,1,0.0107369618418266
1,44,origins,1,0.06722511294796116
1,44,other,4,0.006395512732555117
1,44,our,21,0.006464144634709473
1,44,out,2,0.012405400001885445
1,44,outpaced,1,0.06722511294796116
1,44,overburdened,1,0.06722511294796116
1,44,own,3,0.0038000362169708347
1,44,party,1,0.011935723387920828
1,44,passed,2,0.03747522586238017
1,44,past,1,0.0107369618418266
1,44,patient,1,0.037167409451203524
1,44,pay,1,0.020713485040984414
1,44,peace,4,0.0149733997622029
1,44,peaceful,1,0.019696475259003723
1,44,people,1,0.0006213867321100048
1,44,peoples,1,0.02419674413236706
1,44,perhaps,1,0.019696475259003723
1,44,period,1,0.016151654543556968
1,44,permit,1,0.025539502474459342
1,44,place,1,0.005342228123689503
1,44,places,1,0.022953544086826223
1,44,planet,1,0.043969298994472786
1,44,planned,1,0.06722511294796116
1,44,pledge,7,0.11879094570303583
1,44,poor,1,0.03036551990793427
1,44,poverty,3,0.07661850742337803
1,44,power,5,0.018716749702753624
1,44,powerful,2,0.03747522586238017
1,44,powers,2,0.017138734748051308
1,44,precise,1,0.043969298994472786
1,44,prescribed,1,0.026999163894039096
1,44,present,1,0.008068568282259537
1,44,preserved,1,0.020713485040984414
1,44,president,4,0.034277469496102615
1,44,prevent,1,0.02419674413236706
1,44,prey,1,0.05559720597121698
1,44,price,1,0.026999163894039096
1,44,problems,2,0.039392950518007445
1,44,progress,1,0.008068568282259537
1,44,proof,1,0.03036551990793427
1,44,proposals,1,0.05559720597121698
1,44,proud,1,0.025539502474459342
1,44,push,1,0.05559720597121698
1,44,quarters,1,0.05559720597121698
1,44,quest,1,0.043969298994472786
1,44,racing,1,0.06722511294796116
1,44,ranks,1,0.04879531642794771
1,44,rejoicing,1,0.043969298994472786
1,44,remain,1,0.018737612931190084
1,44,remember,1,0.021796152533908614
1,44,remembering,1,0.037167409451203524
1,44,renew,1,0.026999163894039096
1,44,renewal,1,0.04022594905392206
1,44,replaced,1,0.06722511294796116
1,44,republics,1,0.028598042077177876
1,44,request,1,0.05559720597121698
1,44,required,1,0.019696475259003723
1,44,responsibility,1,0.01132563711008204
1,44,rest,1,0.022953544086826223
1,44,reverend,1,0.043969298994472786
1,44,revolution,2,0.03394027020086738
1,44,revolutionary,1,0.0323413920177286
1,44,reward,1,0.0323413920177286
1,44,rich,1,0.019696475259003723
1,44,riding,1,0.06722511294796116
1,44,right,1,0.005766947612353621
1,44,rightly,1,0.04879531642794771
1,44,rights,2,0.006732712027790348
1,44,role,1,0.04022594905392206
1,44,run,1,0.03036551990793427
1,44,sacrifice,1,0.018737612931190084
1,44,same,3,0.01995022143822243
1,44,save,1,0.026999163894039096
1,44,science,2,0.04359230506781723
1,44,secure,1,0.008569367374025654
1,44,seek,2,0.02033649111432886
1,44,self-destruction,1,0.06722511294796116
1,44,serious,1,0.025539502474459342
1,44,serve,1,0.017830606977686906
1,44,service,1,0.008569367374025654
1,44,shall,5,0.00968894589589833
1,44,share,1,0.01462555531939124
1,44,shield,1,0.04022594905392206
1,44,shrink,1,0.03036551990793427
1,44,sides,8,0.24292415926347416
1,44,sign,1,0.05559720597121698
1,44,signifying,1,0.06722511294796116
1,44,since,1,0.01016824555716443
1,44,sincerity,1,0.043969298994472786
1,44,sister,1,0.04879531642794771
1,44,slow,1,0.04022594905392206
1,44,so,2,0.0006156328223532832
1,44,society,1,0.013911595497715156
1,44,solemn,1,0.012568837155622879
1,44,sought,1,0.025539502474459342
1,44,south,2,0.051079004948918684
1,44,sovereign,1,0.0323413920177286
1,44,speaker,1,0.037167409451203524
1,44,special,1,0.02419674413236706
1,44,spiritual,1,0.037167409451203524
1,44,split,1,0.05559720597121698
1,44,spread,1,0.0323413920177286
1,44,standards,1,0.026999163894039096
1,44,stars,1,0.037167409451203524
1,44,state,1,0.009085578064240228
1,44,states,2,0.00825802229819911
1,44,stays,1,0.06722511294796116
1,44,steady,1,0.04022594905392206
1,44,still,1,0.005766947612353621
1,44,strength,1,0.01016824555716443
1,44,strengthen,1,0.020713485040984414
1,44,strong,1,0.01132563711008204
1,44,strongly,1,0.037167409451203524
1,44,struggle,2,0.045907088173652445
1,44,struggling,1,0.03458145106357041
1,44,subject,1,0.013226785159882966
1,44,subversion,1,0.06722511294796116
1,44,success,2,0.0214739236836532
1,44,sufficient,1,0.015371256917294912
1,44,summoned,1,0.04022594905392206
1,44,summons,1,0.043969298994472786
1,44,support,2,0.01516457433906263
1,44,supporting,2,0.08045189810784412
1,44,sure,1,0.021796152533908614
1,44,surround,1,0.04879531642794771
1,44,survival,1,0.04879531642794771
1,44,suspicion,1,0.037167409451203524
1,44,sworn,1,0.043969298994472786
1,44,symbolizing,1,0.06722511294796116
1,44,take,1,0.008068568282259537
1,44,tap,1,0.06722511294796116
1,44,tempered,1,0.04879531642794771
1,44,tempt,1,0.05559720597121698
1,44,terror,1,0.037167409451203524
1,44,terrors,1,0.06722511294796116
1,44,testimony,1,0.05559720597121698
1,44,than,1,0.0015988781831387793
1,44,that,20,0.0
1,44,the,86,0.0
1,44,their,2,0.0012427734642200096
1,44,them,5,0.007994390915693896
1,44,themselves,2,0.013300147625481621
1,44,there,2,0.004567377041941938
1,44,these,1,0.0009409301788786915
1,44,they,1,0.0012666787389902783
1,44,this,12,0.0
1,44,those,7,0.011192147281971456
1,44,though,2,0.030742513834589823
1,44,three,1,0.0323413920177286
1,44,tiger,1,0.06722511294796116
1,44,time,2,0.0031977563662775586
1,44,to,43,0.0
1,44,today,3,0.04387666595817372
1,44,together,2,0.023871446775841656
1,44,torch,1,0.06722511294796116
1,44,tribulation,1,0.06722511294796116
1,44,truly,2,0.06916290212714082
1,44,truman,1,0.06722511294796116
1,44,trumpet,1,0.06722511294796116
1,44,twilight,1,0.06722511294796116
1,44,two,1,0.012568837155622879
1,44,tyranny,2,0.06916290212714082
1,44,uncertain,1,0.05559720597121698
1,44,under,1,0.004129011149099555
1,44,undo,1,0.06722511294796116
1,44,undoing,1,0.06722511294796116
1,44,unite,2,0.05399832778807819
1,44,united,2,0.00748669988110145
1,44,unleashed,1,0.05559720597121698
1,44,unwilling,1,0.03458145106357041
1,44,up,1,0.009085578064240228
1,44,us,12,0.011291162146544298
1,44,ventures,1,0.05559720597121698
1,44,very,1,0.012568837155622879
1,44,vice,2,0.051079004948918684
1,44,victory,1,0.028598042077177876
1,44,view,1,0.016151654543556968
1,44,villages,1,0.05559720597121698
1,44,votes,1,0.043969298994472786
1,44,war,4,0.01651604459639822
1,44,was,1,0.003743349940550725
1,44,we,30,0.009234492335299247
1,44,weak,2,0.04839348826473412
1,44,weakness,2,0.06916290212714082
1,44,weapons,1,0.03458145106357041
1,44,welcome,2,0.06073103981586854
1,44,well,3,0.012387033447298664
1,44,west,1,0.03036551990793427
1,44,what,5,0.0288347380617681
1,44,whatever,1,0.01462555531939124
1,44,when,1,0.001937789179179666
1,44,where,2,0.025137674311245757
1,44,whether,2,0.02925111063878248
1,44,which,7,0.002154714878236491
1,44,who,6,0.009593269098832676
1,44,whom,1,0.01462555531939124
1,44,whose,1,0.01132563711008204
1,44,will,7,0.004349707124770034
1,44,wishes,1,0.03036551990793427
1,44,with,5,0.001539082055883208
1,44,witness,1,0.0323413920177286
1,44,wonders,1,0.06722511294796116
1,44,word,2,0.07433481890240705
1,44,words,1,0.018737612931190084
1,44,work,1,0.006202700000942723
1,44,world,8,0.012791025465110234
1,44,would,2,0.003875578358359332
1,44,writ,1,0.05559720597121698
1,44,year,2,0.03394027020086738
1,44,yet,2,0.017138734748051308
1,44,you,7,0.05307601018671921
1,44,young,1,0.02419674413236706
1,44,your,3,0.03221088552547979
1,45,'s,3,0.01533889158749726
1,45,",",97,0.0
1,45,--,14,0.032729815111941354
1,45,1963,1,0.05960164653118206
1,45,1965,1,0.05960164653118206
1,45,20,1,0.017462854353343507
1,45,30,2,0.11920329306236412
1,45,a,33,0.009006010050714525
1,45,abandon,1,0.03065984321100057
1,45,abiding,1,0.028673811479635665
1,45,about,1,0.009015145545527226
1,45,abundance,1,0.035664243491106154
1,45,abundantly,1,0.04326182693611859
1,45,achieve,2,0.04528654047017533
1,45,action,1,0.010582187745991662
1,45,added,1,0.028673811479635665
1,45,advance,1,0.015808579382279114
1,45,again,5,0.05020643254984822
1,45,against,2,0.00947281687911953
1,45,all,11,0.0
1,45,allowed,1,0.03295254858560313
1,45,alone,1,0.008527457764307056
1,45,altar,1,0.049292368180666596
1,45,always,4,0.036060582182108905
1,45,america,3,0.030123859529908932
1,45,american,6,0.024064471592529856
1,45,americans,1,0.01661272899053966
1,45,among,3,0.012032235796264928
1,45,an,2,0.0005458187909523954
1,45,ancient,1,0.01504568679007523
1,45,and,65,0.0
1,45,another,1,0.008527457764307056
1,45,ants,1,0.05960164653118206
1,45,any,2,0.0034360797816381707
1,45,are,9,0.0
1,45,article,2,0.07132848698221231
1,45,as,5,0.0013645469773809883
1,45,aside,1,0.03898308983015113
1,45,ask,1,0.0123339918845722
1,45,asks,1,0.04326182693611859
1,45,aspire,1,0.04326182693611859
